target_ep0,target_ep1,target_ep2,target_ep3,prediction0,prediction1,prediction2,prediction3,prediction0mse,prediction1mse,prediction2mse,prediction3mse,std0,std1,std2,std3,var0,var1,var2,var3
0.1822832944011787,0.7651993131420822,0.9727569989208505,0.41148280821543254,0.24123520395272655,0.6670895183318176,1.0097504539561837,0.4862089424829972,0.0037017387115050927,0.00969442165012092,0.0015764129499340415,0.005595241611101269,0.057848345419714314,0.11609444063792934,0.057702994308233314,0.05444282259179839,0.0033464310677985823,0.013477919147033699,0.0033296355521360062,0.0029640209317620334
0.10010129140970352,0.7410430510035924,0.7785235553978621,0.40266816531079513,0.1254298846697756,0.6592196255065556,0.787241621557089,0.5052709803032716,0.0007537499608983627,0.0067345671201237455,0.0002823042983729773,0.010538434234906024,0.03855262758196771,0.11965306658078531,0.05746208936353403,0.05924851571895785,0.0014863050934738973,0.014316856342185841,0.003301891714022771,0.0035103866148995955
0.4906583637268256,0.680286110421604,0.9907521171970035,0.5990037367752353,0.4135180880289646,0.7462889403639054,0.9590218681209705,0.4819123238300073,0.006172033762570736,0.004555811029490402,0.0011919953588136573,0.013722637213271396,0.06310944063153799,0.09901507186438839,0.05619704997878876,0.05627279768542507,0.003982801496825618,0.009803984456309997,0.003158108426318481,0.0031666277593447815
0.43232772051817586,0.5403317685805233,0.823044867511667,0.45104141442604767,0.34900646678624,0.7077411254999376,0.8345375083100082,0.49246880505038176,0.00709847958910417,0.02812987706387279,0.00024970173570819257,0.0017229924946804882,0.06681632469527889,0.11354994888700042,0.05492911196935907,0.060059693975556314,0.0044644212457849355,0.012893590892240406,0.0030172073417423853,0.003607166840437475
0.2546015183979883,0.5816392721405753,0.7435139858075387,0.4592731595678964,0.20729614576092836,0.6695039668557329,0.7799822889430159,0.5029461132489228,0.002385921825029145,0.007754324324321197,0.0014607914639682192,0.0019148027350039943,0.050055026730568636,0.12010676894272086,0.054387207643479346,0.059718361953637854,0.002505505700997941,0.014425635945860136,0.0029579683552549384,0.003566282754425701
0.48409569399958147,0.77908615812316,0.802725282220636,0.5809483112216459,0.44057674869062324,0.7811166149690916,0.7811427778420437,0.49295937438725995,0.0021153903884691375,0.00031365293979152985,0.0005780468382545505,0.0077525429633158,0.054389015614440976,0.09321775019747713,0.051202372111765725,0.0591563358996962,0.0029581650195079044,0.008689548951879249,0.002621682909871724,0.003499472077077685
0.27887252853063504,0.5577903606348874,0.9570081313186394,0.599324204154507,0.2101265647251344,0.6687831614510553,0.920538017019287,0.49225062159139243,0.004926120311830007,0.012364422035586978,0.0015097680681156304,0.011473494214160215,0.05174393570702473,0.11815432708022335,0.058743033470074014,0.057238401173573865,0.0026774348824527084,0.0139604450077804,0.003450743981266236,0.003276234568906982
0.3922384568145924,0.5461291397962791,0.6129112056666135,0.5376948589012897,0.32439631099745403,0.6806879020913728,0.6199787973526172,0.5226857774727475,0.004776334123685719,0.01817868633394059,8.091017421168881e-05,0.00023554382130663203,0.06020425315590359,0.11251091347858966,0.029409823174418013,0.050193044806246596,0.0036245520980601274,0.012658705651786688,0.0008649376991505349,0.0025193417469218785
0.4335301924561212,0.5665522696961388,0.6648290766489663,0.48571272340419086,0.36482083988424846,0.712592676505203,0.6601245923634239,0.5118799063390695,0.004816873801575181,0.021400225003106572,9.174800834831607e-05,0.000693141052877228,0.06046303897031411,0.10808528156477372,0.03790521415593893,0.05508285142005878,0.0036557790815257224,0.011682428090936415,0.001436805260207593,0.0030341205205642718
0.17400964196291313,0.6897588973969936,0.9887486445410728,0.4543399341367576,0.2140846099314877,0.6645427047160702,0.9752133266965177,0.48930460927391145,0.001808180708051,0.0006969730735909041,0.0003823642642727835,0.0012331295586797276,0.05320928483743245,0.11766207837569871,0.05816798395414978,0.05533221873510857,0.0028312279929110194,0.013844364687689067,0.003383514357290226,0.0030616544301498992
0.39908208971492887,0.5515038955439493,0.9251874677332381,0.4643730636895709,0.35161059225546476,0.7033368790514228,0.9144577712982342,0.48682354879991824,0.002498262391477684,0.023213504747593032,0.00027927626001062546,0.0005117621088089409,0.07027898201551057,0.11402661623923084,0.05744203175533839,0.058589233299799405,0.0049391353131364585,0.013002069210968822,0.0032995870121813034,0.003432698258658323
0.3804153210781985,0.7275755171382806,0.7364078582419245,0.5599412161423512,0.37730782881854147,0.7260370253439883,0.7176343077031895,0.5028499774850569,0.00012732106629536715,6.830913960824461e-05,0.00043654031882830937,0.0032672792918629094,0.06128118564076791,0.10631200922573328,0.04564438993265012,0.05862358186583728,0.003755383713538259,0.011302243305612397,0.0020834103323238116,0.0034367243507805252
0.11347217243055724,0.8241876753456033,0.9609224856021766,0.51347904358283,0.14171780294749664,0.6556934366661559,0.9234298515869506,0.4952633475227196,0.000943462171713658,0.028436169231624252,0.0015758478384931625,0.0003429963754407337,0.04256593619782927,0.11903824461704131,0.0588838606898342,0.05647105168435516,0.0018118589243976725,0.014170103681506565,0.0034673090497398013,0.003188979678337111
0.37055096123467945,0.6033209740617901,0.9293086512622784,0.4229114669704814,0.3237877661501156,0.6827559719822601,0.9584501938599992,0.48536547143516606,0.00241997422544277,0.00643575587375713,0.0010235671272627936,0.0039083824695777675,0.07318556907628261,0.1186040333111467,0.05841120015874201,0.0576506791884796,0.005356127521019334,0.014066916717671596,0.003411868303984623,0.0033236008108929955
0.4177820326906493,0.7004031439585984,0.7524849553908515,0.42798338564740573,0.37661298636598894,0.7283737355917146,0.7910888761851156,0.4946712577152988,0.001823583943911002,0.0008602385165937019,0.0015987975421284052,0.004454346211490172,0.0629821081011642,0.10744055733656796,0.05283225200844118,0.060169077131070114,0.003966745940866733,0.011543473360792346,0.0027912468522834372,0.0036203178428046642
0.1848135472681837,0.8833060253392272,0.7565914045132586,0.4815198268418283,0.20966723756408848,0.6695124274348213,0.7828070394232085,0.5028076285940923,0.0007565414866457417,0.04574271648846398,0.0008154356219281399,0.00046088895716283636,0.05029650918428112,0.11997246644151223,0.05403098130910397,0.05954779831141552,0.0025297388361244753,0.014393392704059779,0.0029193469412247424,0.003545940283737021
0.32802277805738383,0.694874124930195,0.6925304161100483,0.4960501179191636,0.3496572765848432,0.7083101995469451,0.6944570865550064,0.5073434812837883,0.0005774549112087562,0.0002460153526850831,9.543567388678035e-05,0.00013534547884025162,0.061646786829782314,0.11086789926271973,0.043087323299157106,0.057762323552275036,0.0038003263264366222,0.01229169108692857,0.001856517429086087,0.0033364860221577076
0.4142119926375893,0.853758010887614,0.8002732782145096,0.5561313505011805,0.41448464913620026,0.755114224132823,0.7894589142207402,0.49300414163043516,0.00018247640017158466,0.009903656385397686,0.00022530469813598366,0.003993683269620252,0.06005667175857877,0.10015102571431395,0.052547551954893315,0.06002169168701251,0.003606803822717672,0.010030227951629174,0.002761245216452212,0.0036026034729707865
0.47360170352938646,0.7832110140971693,0.7855176059507104,0.4056240450816716,0.4267582339189425,0.7651901046671581,0.836451291559301,0.48915701118577165,0.002419759242339927,0.00057704516329641,0.0027158351022453287,0.006987660954687748,0.05845748739192401,0.09688932540991674,0.053595485024281686,0.0589370981159236,0.0034172778321769548,0.009387541378388736,0.0028724760149880027,0.003473581534326005
0.17696203840239466,0.8391046069826161,0.7957840351385044,0.5975475731841267,0.1929706569793722,0.6680591492118666,0.7706230697164457,0.504476053785199,0.0004099743127959401,0.029291576182081083,0.0008060099124739623,0.008670290216509283,0.04761861648562726,0.11969011977394443,0.05437152086603065,0.0594171936568466,0.002267532636005253,0.014325724771501163,0.0029562622812852064,0.003530402902055212
0.31670742860219814,0.7069866378471981,0.7914522119652349,0.5152834926218329,0.31827786593921575,0.6892446890614063,0.7912362742767624,0.49784759314593524,0.00020626074961806515,0.00040973683032642676,0.00011101488908501585,0.0003094003434492992,0.06790585536692412,0.11963415261006169,0.052780818327667,0.06025440893892638,0.004611205193113616,0.014312330470727531,0.0027858147833381883,0.0036305937965793716
0.449024923982396,0.5612838130990456,0.6549932186640769,0.48756578771422104,0.3623536713412175,0.7117514603952361,0.6636548539772306,0.5111992880031309,0.007613395653586248,0.022710297692549102,0.00015128870163441107,0.0005672649140308798,0.06081852422053747,0.10817497078757458,0.03878363546674817,0.05585341568745191,0.003698892888364103,0.011701824304892614,0.0015041703800176068,0.0031196040439552992
0.45871654365369696,0.6046557450724082,0.745889572468997,0.43089106205309446,0.378741766633341,0.7282903711661269,0.77276728790382,0.4968685411627855,0.00651848294705496,0.015355978804505815,0.0008269951588729599,0.004359443062212767,0.0626413808273761,0.1067510648601108,0.05065937496893463,0.05965121871020942,0.003923942591960361,0.01139578984876758,0.00256637227224312,0.003558267893613238
0.44047084656327856,0.8661312291250629,0.8250363587924787,0.5274505219801299,0.47369220333358897,0.8206018541234875,0.8038018874886458,0.48820370014998055,0.001488022211964879,0.0026130505354347473,0.000600603219549657,0.0015554037407692262,0.04853727896987321,0.08722200815632171,0.05378776036621232,0.059115482373854236,0.0023558674497992965,0.007607678706821452,0.002893123165213081,0.0034946402562934706
0.3041487262154524,0.5303575811733576,0.9075052585059135,0.4559144582389353,0.2517553055088872,0.6706477367030564,0.9168150545494228,0.49120999103648105,0.0029277451248693274,0.01973318240549637,0.0002446873964707758,0.0012533370582583304,0.05969949471544,0.11973085256979814,0.05767235850403532,0.0576749284608322,0.003564029669278848,0.014335477057090736,0.003326100935417975,0.003326397372962112
0.1670553614024856,0.714666603929686,0.621119746223034,0.5475197828351182,0.18162522199446937,0.66602264261609,0.6238200464458138,0.526890925945457,0.0003297423676923422,0.0024206269281935614,4.2082164128784045e-05,0.00043711887281834555,0.037809349901299055,0.10804184496903131,0.03343125718761167,0.04942166916491449,0.0014295469399588628,0.011673040264312198,0.0011176489571442369,0.0024425013830462598
0.42839830959209513,0.8504153364924374,0.8896526006516207,0.48979387835247656,0.4376852978009417,0.7746045190184556,0.9019059653326483,0.4836345588641351,0.00042517217349724687,0.006165468949569546,0.00030841472190875,4.94604550696082e-05,0.058212529242580954,0.09476443806344162,0.056230140343475565,0.057887871340849974,0.003388698560818343,0.008980298721479863,0.003161828683046958,0.0033510056483747994
0.42472802268027554,0.8180096063073207,0.685887593032987,0.5401638367842425,0.4297976938095236,0.7631096178829325,0.6740559923514214,0.5059812090930004,0.00015581942918803447,0.0031834381951734037,0.00020808802310806154,0.0011786586556181663,0.05451681140214218,0.09353482072303484,0.039984185973153556,0.05596316679391813,0.00297208272545674,0.008748762687690268,0.0015987351279357295,0.003131876037603901
0.2820195689866296,0.6871338668891224,0.9790076378978189,0.46669727058348753,0.3053965670168562,0.673613326943612,0.9834258921412743,0.48473333380325445,0.0007539790361051983,0.0002578074085539521,0.0002257090705403982,0.0003346335410560903,0.07239017039178489,0.12032732239937455,0.05847249726749342,0.05641751762072927,0.005240336769351648,0.014478664515803024,0.0034190329366970257,0.003182936294485297
0.34226354315418606,0.5604003391066382,0.8177794777789533,0.5504327169598784,0.30876961338165715,0.6843200961503486,0.7737090401320624,0.4995174443717879,0.0013098237274571675,0.015441526042949882,0.0020495424302792585,0.0025980618200206595,0.06766369289238706,0.12141476462501134,0.05228441119550553,0.06072853743189535,0.004578375335835271,0.014741545068946905,0.0027336596540607043,0.003687955258617115
0.3822974756698356,0.847083209097035,0.938703942936703,0.46703379711113335,0.4184529485841497,0.7525561556568721,0.9456439495411136,0.48191151427919265,0.001548425160396485,0.009153862647536506,0.00023697263084819362,0.00023275671583781603,0.061772491973218775,0.09818569202894555,0.05677688893506188,0.05696031014552084,0.0038158407645813783,0.009640430119202941,0.0032236151171443524,0.003244476931873924
0.3925695584997092,0.8140518528626662,0.8666031137094136,0.5373145654787665,0.41061484538875,0.7502510543092238,0.8387018232910864,0.4891444982344282,0.0004921028240249442,0.0042192242982328,0.0009008580877815309,0.002328982095939207,0.061433857996879254,0.10093354668570091,0.05469459487612197,0.05942360832643169,0.0037741189083807247,0.010187580846554566,0.002991498708663108,0.0035311652265331618
0.4549122910169493,0.7475338726460264,0.8365925176831392,0.5502704299393656,0.41947667917428666,0.759396449322594,0.8216546832245019,0.4901299819282257,0.0014388486109647627,0.00035011546799098593,0.0003504662455478368,0.0036261200470365943,0.05975837401893406,0.09911486541197222,0.054272476900083286,0.05973986294794584,0.003571063265386813,0.009823756545633366,0.002945501748870074,0.003568851225039352
0.36867222399044575,0.5967862411017604,0.6702446122812565,0.4512530369303824,0.29314739222713987,0.6751170833717792,0.7237636481976228,0.5056483241615293,0.005840763194721749,0.006191090858892507,0.0029755576598399867,0.00296502234516816,0.0658821716753684,0.12310854959226468,0.04779649530068674,0.05965610654590454,0.004340460544662714,0.015155714982711092,0.00228450496302857,0.0035588510482163138
0.17473571552228223,0.5904018312088088,0.681159992841424,0.45996826423031967,0.14016766528014574,0.6582998834459016,0.7133735952849927,0.5129072940072776,0.0012961136472871713,0.004649707618652385,0.0012587595322952295,0.0028150335258337474,0.03928159134551924,0.1182484763348057,0.05082062801562957,0.05767326516947726,0.0015430434186363725,0.013982702155503103,0.002582736231902993,0.003326205515308839
0.3934430013446598,0.833393159301975,0.7522188908801297,0.4600859622638552,0.4092979586328512,0.7501311410292678,0.7739577107183548,0.4949147222072376,0.00039428856622410283,0.007053799759468269,0.0005783848388969288,0.0012211984987256048,0.060283913930500664,0.10108124373568757,0.05126965524800282,0.05984600611439994,0.003634150278780012,0.010217417835153477,0.002628577549249063,0.0035815444478447954
0.3965724690469641,0.5816334600379939,0.6477946323286851,0.592841650290288,0.2994589390497539,0.6695026963261436,0.6453577354098662,0.5179952497430306,0.009555957251591113,0.0077702712513967615,7.139122312384833e-05,0.0056115126545816605,0.06336687731868085,0.12002722621205222,0.035485003510433176,0.05385536228034683,0.004015361141120749,0.014406535032159155,0.0012591854741354548,0.0029004000463474047
0.26516322356827116,0.7121522766888142,0.8059481000818364,0.4703145739656237,0.2915560062470907,0.6717920395137479,0.8286624054362898,0.4952290650670479,0.0008373164872002209,0.0016896393901880706,0.0006504596731797343,0.0006263203009928015,0.07064170562928454,0.12559558147299116,0.056378127911469476,0.06099696127735134,0.004990250574214491,0.01577425008553876,0.0031784933068020136,0.0037206292850706984
0.2670465852556784,0.7750933642213099,0.8102656330233171,0.42147657503109925,0.28902547567051573,0.6727696204188504,0.8617899889994698,0.49242927514312473,0.000666153359081734,0.0105290215721824,0.0027846403258354685,0.0050402416053268815,0.07007672249282684,0.12490369965128703,0.05832150964354849,0.060752346238268196,0.004910747035336663,0.01560093418657892,0.0034013984871025197,0.00369084757345442
0.14846660228904263,0.5243101728332149,0.9621489383103043,0.5559926198490057,0.1508422117342694,0.6565369196574836,0.8860334109639075,0.49667957342044167,0.00016381100877038688,0.017537624807267456,0.005964789330571302,0.003528089242931279,0.04446001583431738,0.12080153057603624,0.05963170322430614,0.05808794072133551,0.001976693007987752,0.014593009789513016,0.0035559400294317227,0.0033742088572453885
0.13704910096814804,0.5824003306375094,0.710177574070335,0.456567856800106,0.15229617076034555,0.6607944652453948,0.7141358769819983,0.5120918744280628,0.00036211201499737107,0.006195792120615927,0.0002222151169027773,0.0030940459648990505,0.041025292338107505,0.11861383241016948,0.05091809116402233,0.05815659942525433,0.0016830746114271822,0.014069241239027773,0.002592652007787689,0.0033821900567094923
0.28233426278544527,0.640657371732222,0.9946934851527528,0.5533473073167345,0.2625055337244868,0.6733318769284027,0.9614616692403863,0.48763771751982427,0.000646775723821254,0.0011278370040591651,0.0012914390625177097,0.004326690881265262,0.061698609996481746,0.11817599553155528,0.05862233315780977,0.056481048034648,0.003806718475497957,0.013965565919874173,0.0034365779448652426,0.0031901087870922144
0.21881814092428248,0.745317930612872,0.7812026833222115,0.5105801883468567,0.24018947764998036,0.6689301300800062,0.7975665650172242,0.49985631138782377,0.0006816112356104896,0.005871930119597903,0.00040035787016528255,0.00012148010898372678,0.05891872957979595,0.12289847625746872,0.05544065207600871,0.0605057493153671,0.0034714166952971226,0.015104035466407602,0.003073665902613049,0.003660945700214046
0.3265605795344808,0.5004815627774404,0.7508248282883663,0.4424737412825648,0.2758154694596507,0.6654902743602922,0.7895915037267525,0.49946872672663967,0.0027275080427908113,0.027266684013860388,0.0016209199715194382,0.003254253840054209,0.06892933822040363,0.1272481267007821,0.0540180804069191,0.06102445673996078,0.0047512536675027965,0.01619208574885829,0.002917953010848377,0.0037239843204073444
0.1262752177324642,0.7658561784718972,0.9396035371835453,0.4858337771994716,0.14533940952629967,0.6554337052300232,0.9388758748395317,0.4936684647450388,0.0005089194298604019,0.012244133830100996,0.00018574618536669436,7.260651650927634e-05,0.04325525631385386,0.11926409848044263,0.05965225630184558,0.05617513506205985,0.001871017198777194,0.014223925186352718,0.0035583916819010753,0.003155645799240666
0.36051960583990744,0.7093435781828015,0.9275028617231846,0.46189396755796713,0.3720148086317982,0.7212300837041589,0.9315733131903079,0.48450642703383406,0.0003345176876053087,0.00029334592657822374,0.00016008727035699162,0.0005197797150737499,0.06603083403585483,0.10752957687032097,0.05765926985127761,0.05792893979797482,0.004360071043470604,0.011562609901910267,0.0033245913997824515,0.0033557620661173906
0.1719239141576967,0.7372960618000847,0.7760348791838874,0.5953182245190392,0.15870237274960483,0.6665509164799021,0.7593830234766775,0.506858655726911,0.00032929477366166923,0.005054995036815123,0.00045033921557964594,0.007834319053304999,0.041814401522728105,0.11830164525648962,0.05432236141021826,0.05900825493612821,0.0017484441747039265,0.013995279270392314,0.00295091894918237,0.0034819741506070994
0.26813960365489464,0.5328921729024875,0.8546997263335474,0.5754862428169643,0.2295673612376911,0.6687162035909235,0.8084594584256632,0.49925438650550696,0.001666452391187822,0.01848501089168757,0.002272560467421527,0.005817909512918024,0.05622421332417445,0.12252387959886321,0.05640785797035015,0.0604333458257343,0.0031611621639222763,0.015012101071956727,0.003181846440803195,0.0036521892876927977
0.3041422430165046,0.6570243335060723,0.7934566163790451,0.4735420837363314,0.2760217135787242,0.6703881068654467,0.8072227157994577,0.49793260076844986,0.00096659671014215,0.00022238151714118468,0.00030344365815771596,0.0006004892772686695,0.06662832954423287,0.12478909357349383,0.05485048339680709,0.060599774207834495,0.004439334297854895,0.015572317874894197,0.003008575528863411,0.003672332634040523
0.2445875021452556,0.7676962346303686,0.7405367077032381,0.5714285564556758,0.2762926146493299,0.6684160194890657,0.7161604562691253,0.5078467527748184,0.0011465974256051057,0.00989483376967352,0.0007127808772766827,0.004049095066384854,0.06411915114696788,0.1240993185558416,0.04656402205886533,0.05893620229836418,0.004111265543807713,0.015400640866024249,0.002168208150298497,0.003473475941353707
0.18357534249683663,0.5032682648542909,0.6254723672142931,0.5492618359976088,0.17674180548163543,0.6645968669877033,0.6219496419786545,0.5276883960261067,0.00015329271354318262,0.02607516197150195,3.653649554968408e-05,0.00047666505908934114,0.03721985396432989,0.1082239553550032,0.0327277250202129,0.04905042858706165,0.0013853175291260436,0.011712424512681728,0.0010711039849986696,0.0024059445445744347
0.2587768688757591,0.5564499034724905,0.9528258185933792,0.508101493830966,0.2540545079693539,0.6714306135529486,0.9034477835186917,0.49151561199097776,0.0002838906395591829,0.01327345521202511,0.002578704480463892,0.00028299488306251613,0.061460962467603734,0.1206263608283737,0.05813237554586094,0.05841629696572565,0.0037774499074441953,0.01455071892669701,0.0033793730866050107,0.0034124637511878477
0.11257093990133504,0.6623027319359198,0.6578992249498541,0.564744779998082,0.1295228819837044,0.6676922781514798,0.6316599965536578,0.5272016193785333,0.00040051338507001474,8.351216237430244e-05,0.0007763409858096396,0.0014255040980546737,0.030840763914642706,0.10479938911339746,0.03690883217016742,0.04961558855221521,0.0009511527188387277,0.010982911958541291,0.0013622618921655851,0.0024617066273827093
0.4699456916127738,0.5902851106676431,0.9249509423127756,0.42481175116502246,0.3856211392269916,0.7285648225821559,0.9473029891438968,0.48385967784027795,0.00731267383405572,0.01927557894734883,0.0006727386764311381,0.003497322260223781,0.06478363414850001,0.10421102469240529,0.056455664782951206,0.05686113738940192,0.004196919253486696,0.010859937667441104,0.003187242086084957,0.003233188945216441
0.207945014036156,0.5625418961347648,0.885265868471079,0.41050926528360027,0.17581037396850124,0.6583565208353646,0.9354744801974959,0.493647099289742,0.0012225070549629793,0.009243150562488185,0.002704950146923098,0.00692224378921731,0.04773667907893906,0.11847728104119036,0.05727267520220189,0.05553262178726388,0.0022787905294856183,0.014036866122913204,0.003280159324816911,0.003083872082567295
0.15403399030179307,0.7683440926676438,0.7230950037902967,0.4341051466825586,0.1816933023895234,0.6678097179695845,0.7376837774253437,0.5085977613844431,0.000908640633910739,0.010146253136959415,0.00036240943353980584,0.005557994630364896,0.04443147024946379,0.1179753509811006,0.05126990626515841,0.05848533633837563,0.001974155548528986,0.013918183439113873,0.00262860328843813,0.003420534566612921
0.18174939825197664,0.5966446961530295,0.651121509838588,0.41476579053726825,0.17803084103583125,0.6656101496837622,0.7028138497675193,0.5125020119591698,0.00013931187619673396,0.004797088055129281,0.002848751406914534,0.009562879800290528,0.04338582220269128,0.11790634323498989,0.04901864160802362,0.057941393296684664,0.0018823295682035392,0.013901905775047246,0.0024028272250958644,0.0033572050571610947
0.3470479858167295,0.6994971941358621,0.6268953456921574,0.422668196417318,0.3533420523372074,0.7055752621913705,0.657061399245142,0.5130210763296844,0.0001449538531099352,0.00010663837105502007,0.0009774841939914041,0.008172203800916843,0.06082472392818479,0.10962859605247567,0.037458434306222414,0.055166233272103314,0.003699647040939895,0.012018429072436885,0.0014031343006735803,0.003043313293432119
0.18565328236645404,0.5513496236601965,0.7806592170032169,0.5264158911291232,0.17392146390837215,0.6645049250279719,0.7595725473607148,0.5062531193262969,0.0002645700267905009,0.012845318317039094,0.0006067377973878338,0.00041527141046035043,0.04482491031763134,0.11985550985715658,0.05421969459952112,0.059444237765578764,0.0020092725849836924,0.014365343243118958,0.0029397752824653397,0.0035336174035306605
0.11233291952271762,0.7214688448466574,0.8303335160624451,0.49926890863251033,0.13078636147968237,0.6577917219918836,0.829690615627589,0.501797268607029,0.00047097679889245903,0.004095430712796478,0.00024497265732075554,1.751801013741121e-05,0.04036093947962423,0.12033027171003138,0.059089994887605995,0.05869751586795973,0.0016290054356778894,0.014479374289809978,0.0034916274958173023,0.0034453983690693846
0.23776871838175423,0.6393793270538497,0.6063308581070238,0.503779610199556,0.22533128272370914,0.670261513101206,0.6228514063085421,0.5254969944234442,0.00028191234773576563,0.0009952954654084266,0.0003160581999670597,0.0004830254540012682,0.04396554208585486,0.1094578688910955,0.03226793879402209,0.04987358229798718,0.0019329688909030752,0.011981025062180253,0.0010412198740147557,0.0024873742112341006
0.30505023213961774,0.899312612230089,0.6774245520721884,0.5136722069340076,0.36004018571563123,0.7103009679352285,0.6736267787724746,0.5096305290617065,0.00312572700427546,0.035794555036162704,0.00010196050130363679,2.4659477632405932e-05,0.06181396279369911,0.10973484624378078,0.040399774781683,0.05669645699745822,0.0038209659962608186,0.01204173648014621,0.0016321418024107096,0.0032144882360646294
0.27826194479931915,0.789250607750918,0.6667929949805593,0.409118818375273,0.3023628889973129,0.6809937538493432,0.7251274445801975,0.5055067266388368,0.0007426336228586848,0.011785708181532992,0.00351748933961322,0.009297061789686867,0.06516187245557178,0.12060298376113994,0.0473785760646883,0.05932297992638128,0.004246069621916204,0.014545079692089785,0.002244729469917455,0.0035192159473458368
0.37924872327898895,0.700911788112162,0.7136210710938934,0.5846976011459257,0.352605801352501,0.7086210318009251,0.6836535203605988,0.5083511548207981,0.0008175019115943005,0.0001253403588234685,0.0009936925343584076,0.005836653078985094,0.06175744154771423,0.11091814769041856,0.042386957406063526,0.0575870889511148,0.00381398158651934,0.012302835487073505,0.0017966541581434438,0.003316272813863608
